exact_test_key	x	y	symbol	old_fg	old_bg	old_modifier	old_bits	new_fg	new_bg	new_modifier	new_bits	before_contrast_ratio	after_contrast_ratio	status
render::components::code_editor::disabled 40 10 paper mono	5	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	5	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	5	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	5	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	6	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	6	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	6	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	6	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	6	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	6	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	6	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	7	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	7	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	7	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	7	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	7	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	7	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	7	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	7	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	8	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	8	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	8	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	8	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	8	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	8	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	8	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	8	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	9	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	9	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	9	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	9	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	9	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	9	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	9	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	9	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	10	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	10	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	10	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	10	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	10	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	10	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	10	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	10	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	11	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	11	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	11	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	11	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	11	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	11	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	11	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	11	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	12	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	12	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	12	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	12	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	12	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	12	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	12	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	12	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	13	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	13	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	13	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	13	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	13	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	13	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	13	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	13	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	14	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	14	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	14	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	14	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	14	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	14	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	14	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	14	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	15	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	15	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	15	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	15	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	15	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	15	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	15	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	15	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	16	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	16	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	16	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	16	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	16	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	16	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	16	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	16	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	17	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	17	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	17	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	17	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	17	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	17	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	17	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	17	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	18	0	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	18	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	18	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	18	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	18	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	18	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	18	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	18	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	18	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	19	0	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	19	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	19	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	19	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	19	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	19	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	19	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	19	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	19	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	20	0	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	20	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	20	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	20	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	20	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	20	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	20	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	20	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	20	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	21	0	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	21	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	21	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	21	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	21	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	21	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	21	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	21	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	21	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	22	0	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	22	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	22	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	22	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	22	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	22	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	22	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	22	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	22	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	23	0	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	23	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	23	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	23	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	23	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	23	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	23	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	23	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	23	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	24	0	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	24	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	24	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	24	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	24	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	24	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	24	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	24	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	24	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	25	0	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	25	1	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	25	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	25	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	25	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	25	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	25	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	25	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	25	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	25	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	26	0	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	26	1	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	26	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	26	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	26	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	26	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	26	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	26	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	26	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	26	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	27	0	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	27	1	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	27	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	27	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	27	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	27	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	27	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	27	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	27	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	27	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	28	0	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	28	1	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	28	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	28	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	28	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	28	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	28	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	28	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	28	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	28	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	29	0	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	29	1	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	29	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	29	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	29	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	29	5	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	29	6	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	29	7	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	29	8	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	29	9	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	30	0	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	30	1	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	30	2	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	30	3	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
render::components::code_editor::disabled 40 10 paper mono	30	4	" "	Reset	White	NONE	0	Black	White	NONE	0	unknown	61.000	style-change
