commit	parent	path	before_blob	after_blob	subject	review_owner	review_status	obligations
8514210cf8592bc9ed1a9f9693847077d08c904b	4c0939405acf905dcf279f480eb92c9eb7fc839d	COMPONENT_ARCHITECTURE.md	359d4e9cbf574d15daa259226b2c41c1318265e1	460792d0cb7dc407b5d11415949c474538d4dec0	docs(visual): classify shared geometry movement	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
49961e03b500bbbf36120a512712152e4cb699a7	cc14dd6beae526884aabdf897e309be837b4f504	GOAL.md	a6d59bc336a6c0cecdb5bef1aa7c757d0de9f9c5	ABSENT	docs(holla): goal and /goal prompt for the holla app design	historian	deletion_of_read_blob_a6d59bc336a6c0cecdb5bef1aa7c757d0de9f9c5	history-other-docs.md document-lineage disposition
ddc3a1aa4ca14f67b9dd836f332ef5043263d0a7	ec7c965f5ddc0137878d09f75d66be8558c9da58	REFACTORING_STATE.md	4c0f8024356788b393ed928a7199319b3ea7ee1d	1969fe134f1ecd030aa3df25dc1ecbf2d7b3bff6	docs: record pinned history audit and initial repair evidence	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
761f6d551f799160070057bb5c4bf6ce501d20d1	ddc3a1aa4ca14f67b9dd836f332ef5043263d0a7	REFACTORING_STATE.md	1969fe134f1ecd030aa3df25dc1ecbf2d7b3bff6	512bb427b0a8246694020eef53e0bba924bdf32a	docs: complete Holla contract review and record runtime proposal	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
2ebe74c54a4ee02efcc3f4adc81bc9f7450b0448	588423d2b7beb19806d7f24d4d33d3a5c810bda0	COMPONENT_ARCHITECTURE.md	460792d0cb7dc407b5d11415949c474538d4dec0	ce5d17948fb1e54b6e05360dbdf8c4fff6b5240c	fix(xtask): admit exact reviewed historical additions	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;no_older_section_change	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
2caff4552ae845bb7b81f19a8f87c15c16a925ce	54391b4b799dc84fe6d94212f96efd5a5a31541c	COMPONENT_ARCHITECTURE.md	ce5d17948fb1e54b6e05360dbdf8c4fff6b5240c	8e5ee3b33fc42978c9150c525c3675b42424c400	fix(runtime): publish geometry only after successful output	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
4afca16fe004764fa95c6c2aeea59fe85329d350	708a0722653b2185108a43e746f73f3887017f63	COMPONENT_ARCHITECTURE.md	8e5ee3b33fc42978c9150c525c3675b42424c400	687c405fde12358dbc27dbdd24659de3765ef99b	feat(theme): preserve authored capability palettes	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
4a9dcab115db911e22fb114efa3527f96eff4509	4afca16fe004764fa95c6c2aeea59fe85329d350	COMPONENT_ARCHITECTURE.md	687c405fde12358dbc27dbdd24659de3765ef99b	103a31a11defa1c68467aa87273cb2fbe7cd91df	fix(theme): retain actual capability projection provenance	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
b1c8c4476136c14f6a1dbc0b9fb3340bad7318a6	b44de49b5fe8d5242d2cc0b15d657da82fbaf199	COMPONENT_ARCHITECTURE.md	103a31a11defa1c68467aa87273cb2fbe7cd91df	d825a172a4216e9009e20224310f6defb2f563a6	feat(runtime): publish explicit typing and cursor ownership	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
934c92dc2b5c466489088dc7011814f6eed648c0	ee175d5d87fc18ed7fd4cc0aa78bf65d60537090	COMPONENT_ARCHITECTURE.md	d825a172a4216e9009e20224310f6defb2f563a6	36343e8069f0ed4ac2bf118cfab8633d4c72ea40	feat(runtime): select exact simulation feedback timing	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
2f139259ad4320b42b02aa70356e622338319380	d3a6da03fa5276a553dc4694a7f0cf5ca890c03e	COMPONENT_ARCHITECTURE.md	36343e8069f0ed4ac2bf118cfab8633d4c72ea40	03c4f9caccc0c4e42b970c2190d3c897c8f657f3	fix(cursor): resolve declared typing caret offers conditionally	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
d52ee38b35270396fe8cdb9fa37073f0bc794bc6	976cb45cd714c138017587de101009dcfaea8ef5	COMPONENT_ARCHITECTURE.md	03c4f9caccc0c4e42b970c2190d3c897c8f657f3	bcd85a487b0b0273c07338295a3a76a48192179f	fix(theme): preserve semantic meter surface policy	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;no_older_section_change	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
29ed8e5e7f69b24dd8ca8351e91333d613d7ae99	d52ee38b35270396fe8cdb9fa37073f0bc794bc6	COMPONENT_ARCHITECTURE.md	bcd85a487b0b0273c07338295a3a76a48192179f	ebcca7205c673b53312d77f9904314dbb8f14bd2	fix(theme): preserve reference meter lift under color aliases	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;no_older_section_change	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
577bf53311cf264917e4c2c57b2e97dfcce5bac2	2317e34d275a5c576222b9cac33f532c3fffbf03	COMPONENT_ARCHITECTURE.md	ebcca7205c673b53312d77f9904314dbb8f14bd2	ca29d577423544a62c777b54de8c343b6dc4ce0c	fix(runtime): validate restored focus after publication	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
aacb7cb3f54ac9d01a9ae9235b36ecce749528f1	d2df556b2dfa23b6fa62935d1ce403f634dda2a4	COMPONENT_ARCHITECTURE.md	ca29d577423544a62c777b54de8c343b6dc4ce0c	11b6b3157784387e7862d64029e3da2c68588a05	feat(grid): add detailed row gutters and trailing reserve	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
309241051cce3af5802c2587e591c1dcd0e757ba	7991eb0a709c25810a26001dc95f4512f33023fa	COMPONENT_ARCHITECTURE.md	11b6b3157784387e7862d64029e3da2c68588a05	853f2ccae06c5de064654ef6ca97760a51cc28bf	feat(grid): add keyed semantic header prefixes	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
d4715f8e453fa8078a7a51dc73c63931bd53af03	f98c375d6e5c891a97132dc8659722a324f32b1f	COMPONENT_ARCHITECTURE.md	460792d0cb7dc407b5d11415949c474538d4dec0	b2da2ea84bd94458ebf7ea3a1dee04532a092ed1	chore: drop agent definitions and scrub agent mentions	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
d4715f8e453fa8078a7a51dc73c63931bd53af03	f98c375d6e5c891a97132dc8659722a324f32b1f	GOAL.md	a75eabee6dee147c1585b4026258cc2e30bc2a4b	6a7f926011df0662a6661c8b0914a145f2ea4c37	chore: drop agent definitions and scrub agent mentions	historian	direct_parent_delta_read	history-other-docs.md document-lineage disposition
d4715f8e453fa8078a7a51dc73c63931bd53af03	f98c375d6e5c891a97132dc8659722a324f32b1f	HANDOFF_SLICE4_WAVE1.md	63963f3551d3c25bad50bf58d7e7b6bd0a92d15f	44516794f6f07e28704af8fbf678315359bd8b60	chore: drop agent definitions and scrub agent mentions	historian	direct_parent_delta_read	history-other-docs.md document-lineage disposition
d4715f8e453fa8078a7a51dc73c63931bd53af03	f98c375d6e5c891a97132dc8659722a324f32b1f	REFACTORING_GOAL.md	ae0ccb13d95e91cd0f93c44c5835980de50a84fc	859bf16ecb176ecd967030b79227a734ea8273f5	chore: drop agent definitions and scrub agent mentions	historian	direct_parent_delta_read	history-other-obligations.tsv:RG01-RG56
d4715f8e453fa8078a7a51dc73c63931bd53af03	f98c375d6e5c891a97132dc8659722a324f32b1f	REFACTORING_STATE.md	4c0f8024356788b393ed928a7199319b3ea7ee1d	cd2c416e17964f758feb6bbe53dd5ed71950ef3f	chore: drop agent definitions and scrub agent mentions	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
58a25d7ee9bc513b88a922e099b90ffb159ea2ac	d4715f8e453fa8078a7a51dc73c63931bd53af03	REFACTORING_STATE.md	cd2c416e17964f758feb6bbe53dd5ed71950ef3f	1f5445f02e1490db5b004e79bbfdede57b402b35	chore: ignore local capture scratch and record migration verification	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
db5c41a6ddea9d066af020e6d0aa29943cf67541	da92e48543a708c65f9ea0aef739ceaaa58e3f58	GOAL2.md	ABSENT	e226a9f62b80b318e7c7cf7296a17fca60ab16fd	chore: remove stale claude agents/settings, add GOAL2 notes	historian	direct_full_generation_read	history-other-docs.md document-lineage disposition
da4b136493f1a94bf0f377530d1085d69c29b6ca	f9ba0c3a8166449dc3763d41ab4419b2251a87b5	COMPONENT_ARCHITECTURE.md	853f2ccae06c5de064654ef6ca97760a51cc28bf	de3a8b215c05d4a2e4dbe6a3a6a7c5825f301881	feat(tui): add scrollbar_visible to ScrollRegion and NavList	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;no_older_section_change	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
c62ec8d334d6ff89bc73ea1aee9f76d4a124f3aa	f394c6a794efc8ea93695d36e99f5dc919461342	COMPONENT_ARCHITECTURE.md	de3a8b215c05d4a2e4dbe6a3a6a7c5825f301881	c57cb71fb1f41b54046004fe39618434d826f72e	fix(tui): restore frozen GridModel trait and stale gates	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;no_older_section_change	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
e94c144364003c6b527a12109cb43015416bf6b5	c62ec8d334d6ff89bc73ea1aee9f76d4a124f3aa	COMPONENT_ARCHITECTURE.md	c57cb71fb1f41b54046004fe39618434d826f72e	0628139ff3fb7cb92bfdea4f972a6dc1f2fa4679	test(holla): add the app visual and perf baselines	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
c3b51b96ba1b7b096bb310252399e7b38856f54c	0191acbfb034621c02142fc6e322bdf345cc0a24	COMPONENT_ARCHITECTURE.md	0628139ff3fb7cb92bfdea4f972a6dc1f2fa4679	3b7885e63c7a61abf94b52590529868571fd4fa8	Merge origin/main into codex/main-holla-integration: unified rendering line	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
c3b51b96ba1b7b096bb310252399e7b38856f54c	0191acbfb034621c02142fc6e322bdf345cc0a24	GOAL.md	a75eabee6dee147c1585b4026258cc2e30bc2a4b	6a7f926011df0662a6661c8b0914a145f2ea4c37	Merge origin/main into codex/main-holla-integration: unified rendering line	historian	exact_blob_copy_d4715f8e453fa8078a7a51dc73c63931bd53af03	history-other-docs.md document-lineage disposition
c3b51b96ba1b7b096bb310252399e7b38856f54c	0191acbfb034621c02142fc6e322bdf345cc0a24	HANDOFF_SLICE4_WAVE1.md	63963f3551d3c25bad50bf58d7e7b6bd0a92d15f	44516794f6f07e28704af8fbf678315359bd8b60	Merge origin/main into codex/main-holla-integration: unified rendering line	historian	exact_blob_copy_d4715f8e453fa8078a7a51dc73c63931bd53af03	history-other-docs.md document-lineage disposition
c3b51b96ba1b7b096bb310252399e7b38856f54c	0191acbfb034621c02142fc6e322bdf345cc0a24	REFACTORING_GOAL.md	ae0ccb13d95e91cd0f93c44c5835980de50a84fc	859bf16ecb176ecd967030b79227a734ea8273f5	Merge origin/main into codex/main-holla-integration: unified rendering line	historian	exact_blob_copy_d4715f8e453fa8078a7a51dc73c63931bd53af03	history-other-obligations.tsv:RG01-RG56
c3b51b96ba1b7b096bb310252399e7b38856f54c	0191acbfb034621c02142fc6e322bdf345cc0a24	REFACTORING_STATE.md	512bb427b0a8246694020eef53e0bba924bdf32a	5e59a146eaa8787765a8e8c9ccf528e30849b250	Merge origin/main into codex/main-holla-integration: unified rendering line	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
c3b51b96ba1b7b096bb310252399e7b38856f54c	af1e752e145e15ef7a91821c9adc6ef9d965551a	COMPONENT_ARCHITECTURE.md	b2da2ea84bd94458ebf7ea3a1dee04532a092ed1	3b7885e63c7a61abf94b52590529868571fd4fa8	Merge origin/main into codex/main-holla-integration: unified rendering line	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;direct_original_delta_read	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
c3b51b96ba1b7b096bb310252399e7b38856f54c	af1e752e145e15ef7a91821c9adc6ef9d965551a	GOAL2.md	ABSENT	e226a9f62b80b318e7c7cf7296a17fca60ab16fd	Merge origin/main into codex/main-holla-integration: unified rendering line	historian	exact_blob_copy_db5c41a6ddea9d066af020e6d0aa29943cf67541	history-other-docs.md document-lineage disposition
c3b51b96ba1b7b096bb310252399e7b38856f54c	af1e752e145e15ef7a91821c9adc6ef9d965551a	REFACTORING_STATE.md	1f5445f02e1490db5b004e79bbfdede57b402b35	5e59a146eaa8787765a8e8c9ccf528e30849b250	Merge origin/main into codex/main-holla-integration: unified rendering line	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
b9bfd7583aa4c5e54082808f0e823e6c8ba401e0	0a1688eec1e957a335b8ff59558b29a096442154	REFACTORING_STATE.md	5e59a146eaa8787765a8e8c9ccf528e30849b250	ee717615ffb2870bcfe080c745e58cd82851d273	docs(state): record gate sweep and parity_contract disposition	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
1f2ea2566ab8be089e8e0cb934b9453d71ebc0b8	b9bfd7583aa4c5e54082808f0e823e6c8ba401e0	REFACTORING_STATE.md	ee717615ffb2870bcfe080c745e58cd82851d273	938ce54ff7a5863392f04a12e61155ea9d65f975	docs(state): correct audit findings in the parity disposition	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
e4a6a714152a0bd7f6213f4953f666c82a2244bf	569167ee107ca16ece3ee49bf79f4412caba5245	REFACTORING_STATE.md	938ce54ff7a5863392f04a12e61155ea9d65f975	f51edba47f57ca865feee4b84c91217ba2cc518e	docs(state): record post-cleanup verification	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
61b6f8f9f793d7a2f3cef22154342a8ef7cb25aa	378d51c9e98cc8214cf2d91ec074c2ff9b5688a8	REFACTORING_STATE.md	f51edba47f57ca865feee4b84c91217ba2cc518e	3d4f655c829952b0b4fa2130a03340ac65b72366	docs(state): record final workspace and remote-branch cleanup	historian_late_delta;history_late_semantics	direct_late_delta_or_exact_name_normalization	history-other-docs.md late STATE;history-late.md
215990ef2d682151bc0b16bd1697da3cbdbd7d9e	4c1c5ff4e8b9355283d31603273e7b7fb105afbd	IMPROVEMENTS_PLAN.md	ABSENT	ed6c78edb8487d915a0e658408ee1df4d9a6f301	feat: audit fixes across widgets, apps, and docs	historian	direct_full_generation_read	history-other-docs.md;historical-obligations.tsv:F/HP/O
abb480acac338d046d98ed80792196e5823b9107	60090339617af590a9e62784ed65658b75a080ef	IMPROVEMENTS_PLAN.md	ed6c78edb8487d915a0e658408ee1df4d9a6f301	fa7f09874a740c8d42a8fc17f9e89499c8b4e0f1	docs(holla): plan legacy capability parity	historian	direct_parent_delta_read	history-other-docs.md;historical-obligations.tsv:F/HP/O
c9661f6c4ac0dafd57c832f69be7c367e3cf26cf	abb480acac338d046d98ed80792196e5823b9107	IMPROVEMENTS_PLAN.md	fa7f09874a740c8d42a8fc17f9e89499c8b4e0f1	ab7ffc933c0cd95f4a3a257da73f2c538b0b8e03	docs: focus improvements plan on concrete work	historian	direct_parent_delta_read	history-other-docs.md;historical-obligations.tsv:F/HP/O
64add0eae981db51a6770b3d152a9b5b600f69cd	c9661f6c4ac0dafd57c832f69be7c367e3cf26cf	IMPROVEMENTS_PLAN.md	ab7ffc933c0cd95f4a3a257da73f2c538b0b8e03	639d5a7c8cb35608ece45cc321b5f14fdb2e5fe3	docs: split improvements plan into detailed docs	historian	direct_parent_delta_read	history-other-docs.md;historical-obligations.tsv:F/HP/O
7b27732a8c3c131760ec3438f641cb3c11343a42	ef405e22db9eba06ec3a423321d4115b5956f42e	COMPONENT_ARCHITECTURE.md	b2da2ea84bd94458ebf7ea3a1dee04532a092ed1	3b7885e63c7a61abf94b52590529868571fd4fa8	Merge pull request #1 from donbeave/codex/main-holla-integration	early_amendments;middle;late	direct_scoped_union_or_exact_prefix_pair;identical_prefix_pair:c3b51b96/af1e752e	history-early.md;history-inline-api.md;history-early-amendments-coverage.tsv;history-middle.md;history-late.md (section-specific joins)
7b27732a8c3c131760ec3438f641cb3c11343a42	ef405e22db9eba06ec3a423321d4115b5956f42e	GOAL2.md	ABSENT	e226a9f62b80b318e7c7cf7296a17fca60ab16fd	Merge pull request #1 from donbeave/codex/main-holla-integration	historian	exact_blob_copy_db5c41a6ddea9d066af020e6d0aa29943cf67541	history-other-docs.md document-lineage disposition
7b27732a8c3c131760ec3438f641cb3c11343a42	ef405e22db9eba06ec3a423321d4115b5956f42e	REFACTORING_STATE.md	1f5445f02e1490db5b004e79bbfdede57b402b35	3d4f655c829952b0b4fa2130a03340ac65b72366	Merge pull request #1 from donbeave/codex/main-holla-integration	historian	direct_complete_parent_blob_delta_read	history-other-docs.md lateSTATE;history-inline-api.md merge-edge closure
812bad84104b48ec0a2e9168145fda3870971537	1aaa9b01430d7976a202616a6df6b2844b7c8814	IMPROVEMENTS_PLAN.md	639d5a7c8cb35608ece45cc321b5f14fdb2e5fe3	886b1e851afee16eb901eaaa3284e3b002d56033	feat(holla): close the Current phase with row proofs, a world-owned cleanup job and inspected evidence	historian	direct_parent_delta_read	history-other-docs.md;historical-obligations.tsv:F/HP/O
3dbc73e253a1c4aebbe9cccbfc6d5c5e3ff8d73e	794b095c196562d38f1b6f7ce379c128af2a023d	IMPROVEMENTS_PLAN.md	ABSENT	886b1e851afee16eb901eaaa3284e3b002d56033	merge: holla into holla-fable, holla-fable supersedes	historian	exact_blob_copy_812bad84104b48ec0a2e9168145fda3870971537	history-other-docs.md;historical-obligations.tsv:F/HP/O
d8f67460f70a410d24794eda0c04e12e2a2edcc9	74545e0fdb627cee24cbbab6b405c791c69363c8	JACKIN_GOAL.md	ABSENT	5bed18785a8fef75855aa4b66a42d6e699ff4e7e	docs: add Jackin analysis prompts	history_reaudit	direct_research_scope_disposition	history-other-docs.md JACKIN_GOAL research-only precursor; reaudit-history.md HIST-R01
f0c262173c74459e21774783c7f4b0ff7e4fe8de	d8f67460f70a410d24794eda0c04e12e2a2edcc9	JACKIN_GOAL.md	5bed18785a8fef75855aa4b66a42d6e699ff4e7e	a9fda52c26d0a071e320305f064323a996016902	docs(jackin): enforce remote-only research	history_reaudit	direct_research_scope_disposition	history-other-docs.md JACKIN_GOAL research-only precursor; reaudit-history.md HIST-R01
1e6b2031d9594c01090e70d88a909f5630236ff9	8033144886f7737772bef697201c71f71422d8b0	JACKIN_GOAL.md	a9fda52c26d0a071e320305f064323a996016902	ABSENT	docs(jackin): consolidate implementation goal	history_reaudit	direct_research_scope_disposition	history-other-docs.md JACKIN_GOAL research-only precursor; reaudit-history.md HIST-R01
1e6b2031d9594c01090e70d88a909f5630236ff9	8033144886f7737772bef697201c71f71422d8b0	JUNIE_PROMPT1.md	6e93253d188957fa91d3622663e1b25a1444c96c	ABSENT	docs(jackin): consolidate implementation goal	history_reaudit	deletion_of_directly_read_blob	history-source-continuation.md
d8f67460f70a410d24794eda0c04e12e2a2edcc9	74545e0fdb627cee24cbbab6b405c791c69363c8	JUNIE_PROMPT1.md	ABSENT	6e93253d188957fa91d3622663e1b25a1444c96c	docs: add Jackin analysis prompts	history_reaudit	direct_full_blob_read	history-source-continuation.md
1e6b2031d9594c01090e70d88a909f5630236ff9	8033144886f7737772bef697201c71f71422d8b0	JUNIE_PROMPT2.md	516ce7c381d8f5b143992140f544c918af1471cf	ABSENT	docs(jackin): consolidate implementation goal	history_reaudit	deletion_of_directly_read_blob	history-source-continuation.md
d8f67460f70a410d24794eda0c04e12e2a2edcc9	74545e0fdb627cee24cbbab6b405c791c69363c8	JUNIE_PROMPT2.md	ABSENT	516ce7c381d8f5b143992140f544c918af1471cf	docs: add Jackin analysis prompts	history_reaudit	direct_full_blob_read	history-source-continuation.md
49961e03b500bbbf36120a512712152e4cb699a7	cc14dd6beae526884aabdf897e309be837b4f504	JACKIN_REFERENCE.md	19312ec9de591a95b679f950f9442d639e7e7e22	ABSENT	docs(holla): goal and /goal prompt for the holla app design	history_reaudit	deletion_of_directly_read_blob	history-source-continuation.md
7fbef957127fa0f5f03c3d67989b21ae88550698	cc14dd6beae526884aabdf897e309be837b4f504	JACKIN_REFERENCE.md	19312ec9de591a95b679f950f9442d639e7e7e22	ABSENT	chore: remove obsolete project documents	history_reaudit	deletion_of_directly_read_blob	history-source-continuation.md
6d3a28e44be8ba6b8730ecbe49c420dc1accb769	f0c262173c74459e21774783c7f4b0ff7e4fe8de	JACKIN_REFERENCE.md	ABSENT	19312ec9de591a95b679f950f9442d639e7e7e22	docs: add canonical Jackin reference	history_reaudit	direct_full_blob_read	history-source-continuation.md
3dbc73e253a1c4aebbe9cccbfc6d5c5e3ff8d73e	794b095c196562d38f1b6f7ce379c128af2a023d	DESIGN.md	fd68dd45321e4044d087a41fad03df9ad910d528	660afb5a5cf087e58f4dd2563447e4a1b8537c58	merge: holla into holla-fable, holla-fable supersedes	history_reaudit	full_initial_and_distinct_parent_deltas_read	history-source-continuation.md
02f5294bfdbf38004cc49130d0aff1d01f31434c	92d91629804ffadb109ffbcd7a6765ac73afff7d	DESIGN.md	61fe85a350acaec969ba8539bda9970a13f98e14	660afb5a5cf087e58f4dd2563447e4a1b8537c58	fix(scroll): make scrolling truthful at the model boundary and refactor every container onto it	history_reaudit	full_initial_and_distinct_parent_deltas_read	history-source-continuation.md
92d91629804ffadb109ffbcd7a6765ac73afff7d	e4866ce41a485532e57bdc5761d90f0af541086c	DESIGN.md	e8719dd8090bf7023f787a43d8875300ee354a65	61fe85a350acaec969ba8539bda9970a13f98e14	feat(ui): fade the edges of scrollable content toward hidden rows	history_reaudit	full_initial_and_distinct_parent_deltas_read	history-source-continuation.md
53b8212f34fb6edf085339215252f527be671d8b	812bad84104b48ec0a2e9168145fda3870971537	DESIGN.md	4dcc18713a615e8d73a522fbd9a7a555b95ddec6	e8719dd8090bf7023f787a43d8875300ee354a65	feat(input): one-click focus-and-edit for text fields, click-to-edit grid cells	history_reaudit	full_initial_and_distinct_parent_deltas_read	history-source-continuation.md
812bad84104b48ec0a2e9168145fda3870971537	1aaa9b01430d7976a202616a6df6b2844b7c8814	DESIGN.md	e43ea9b6ab1e7da4b06395ca2d251fc3c96fbdc9	4dcc18713a615e8d73a522fbd9a7a555b95ddec6	feat(holla): close the Current phase with row proofs, a world-owned cleanup job and inspected evidence	history_reaudit	full_initial_and_distinct_parent_deltas_read	history-source-continuation.md
7b27732a8c3c131760ec3438f641cb3c11343a42	ef405e22db9eba06ec3a423321d4115b5956f42e	DESIGN.md	ddafdbd69317df3e5bb645b1a068a6ef58c9de45	e68896f99629323d4adb7c4d88234a776a231589	Merge pull request #1 from donbeave/codex/main-holla-integration	history_reaudit	full_initial_and_distinct_parent_deltas_read	history-source-continuation.md
215990ef2d682151bc0b16bd1697da3cbdbd7d9e	4c1c5ff4e8b9355283d31603273e7b7fb105afbd	DESIGN.md	05c2986c32181ec5823f9b89e76c21a677677bd2	e43ea9b6ab1e7da4b06395ca2d251fc3c96fbdc9	feat: audit fixes across widgets, apps, and docs	history_reaudit	full_initial_and_distinct_parent_deltas_read	history-source-continuation.md
f85954f87759514b22c19d3a9035157db885ad31	43dfdd71fcadc2108cca51282bcdeafe8c3a7e6d	DESIGN.md	fc15eb011e3fc46878b3d5fe08247ab1472f2ac0	05c2986c32181ec5823f9b89e76c21a677677bd2	feat(holla): land run effects in the world; borrow from the holla branch	history_reaudit	full_initial_and_distinct_parent_deltas_read	history-source-continuation.md
43dfdd71fcadc2108cca51282bcdeafe8c3a7e6d	c198851fbc03e96f6730a1deec51ee3dc0552ee7	DESIGN.md	ddafdbd69317df3e5bb645b1a068a6ef58c9de45	fc15eb011e3fc46878b3d5fe08247ab1472f2ac0	feat(holla): context-adaptive action launcher	history_reaudit	full_initial_and_distinct_parent_deltas_read	history-source-continuation.md
c3b51b96ba1b7b096bb310252399e7b38856f54c	af1e752e145e15ef7a91821c9adc6ef9d965551a	DESIGN.md	ddafdbd69317df3e5bb645b1a068a6ef58c9de45	e68896f99629323d4adb7c4d88234a776a231589	Merge origin/main into codex/main-holla-integration: unified rendering line	history_reaudit	full_initial_and_distinct_parent_deltas_read	history-source-continuation.md
f394c6a794efc8ea93695d36e99f5dc919461342	c40f9c3b939a85a67b49e51fc207d21ccb81c648	DESIGN.md	ddafdbd69317df3e5bb645b1a068a6ef58c9de45	e68896f99629323d4adb7c4d88234a776a231589	fix(docs): repair digit-glued source references	history_reaudit	full_initial_and_distinct_parent_deltas_read	history-source-continuation.md
94a383098cb567696b7b1becc4c414a06c75d8c7	58fea3e1389e2791e2bbc78725e3913d898ebb0a	DESIGN.md	ddafdbd69317df3e5bb645b1a068a6ef58c9de45	fd68dd45321e4044d087a41fad03df9ad910d528	docs: tonal entity strip, dialog width, status glyphs; holla in README	history_reaudit	full_initial_and_distinct_parent_deltas_read	history-source-continuation.md
ab3fea7b7355a9b6da2523c2ac0cf29197ec09c7	de302085869c04939e6d9e2e2e712f6fbea1e5c7	DESIGN.md	ddafdbd69317df3e5bb645b1a068a6ef58c9de45	7c88b30dccb7fb0afdc7db020e05afddcd5bdba4	fix(tui): preserve disabled content contrast	history_reaudit	full_initial_and_distinct_parent_deltas_read	history-source-continuation.md
