status	source_path	holla_blob	sha256	disposition	destination
A	shots/h_p6_monorepo-root_160x50_mono.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_160x50_mono.cursor
A	shots/h_p6_monorepo-root_160x50_mono.html	442184a396119596ef7c5a83b6dcdf2ae87887f3	8ae269c9dcb4c17469270e797600149d3704049915e9f27adccfa4e6319729aa	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_160x50_mono.html
A	shots/h_p6_monorepo-root_160x50_mono.png	9611fa69b6cfa02a1ab3e39c33d3bbe6f84507bc	4167b8e1b5ad850589aef8f8c8a76a884f0e542c2d90a560bddaf13838d5b209	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_160x50_mono.png
A	shots/h_p6_monorepo-root_160x50_mono.txt	c7118762fb097b6da4ebda4687a7b6f8066efc1e	f0e8a1518d6f2ef9b3261a30b0145a2ceee428af7ae8bbf80dd3f628217cddac	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_160x50_mono.txt
A	shots/h_p6_monorepo-root_160x50_truecolor.ansi	261a6c685839a61d9462ac1d3974f86c232399e3	4c2d50736d068a03e15e17507db8b2f8a9401667b56ded1d043dffc6d1beafa8	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_160x50_truecolor.ansi
A	shots/h_p6_monorepo-root_160x50_truecolor.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_160x50_truecolor.cursor
A	shots/h_p6_monorepo-root_160x50_truecolor.html	90e75fce1e2f75a0c807e1bdcdcd574023997f77	d410c77a97b969345b9278b1151409730f68e526f77504fa6ded19a0ca94664d	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_160x50_truecolor.html
A	shots/h_p6_monorepo-root_160x50_truecolor.png	b5599332c8e5943146b6ad6fa5a3aba3144ea73f	9c7606a5f66a47a0c04a1c68f98acda6defbacfa12ca920fe20bc6fd3ff91987	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_160x50_truecolor.png
A	shots/h_p6_monorepo-root_160x50_truecolor.txt	664ddec5be1789c8f87b956bfc84933c7e517085	e728c804f81bd4b91500df89850a827ac094bcb0898a16e9410024aee1b16bff	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_160x50_truecolor.txt
A	shots/h_p6_monorepo-root_80x24_256.ansi	c84eae6efd5833fb7e29509144f4ba55c931c198	8621daf515e2df092186055e7b132ccf7770a890094db5236d0ea32fa6f124ed	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_80x24_256.ansi
A	shots/h_p6_monorepo-root_80x24_256.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_80x24_256.cursor
A	shots/h_p6_monorepo-root_80x24_256.html	2837749767169002bf1337283f66aec70d6acb65	bb95c0ecf409344a0087097af2225716d93dd8f5ae44fbba92d58f29f7799aab	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_80x24_256.html
A	shots/h_p6_monorepo-root_80x24_256.png	9aca8889027842487a68ee9949c4435f6bd21210	b64ad9778a83b5b5595e0262c3b6f88ca131510a7e4f27d1533a461a490d6c1a	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_80x24_256.png
A	shots/h_p6_monorepo-root_80x24_256.txt	66984d8bffe0ea2c757091e23f9bfaaccb107b0d	d6cbb2ed979e2b33f9d6620efdc843f804b414bbd2193d9d9a4cd866216ff96f	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_80x24_256.txt
A	shots/h_p6_monorepo-root_80x24_mono.ansi	d4cdd391f4c4a752cefbbc62fe6eecbf8bd40528	b05e710834f60ea8b35caaff72c3835b1febaf7fd9061be1edff4c377aedf192	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_80x24_mono.ansi
A	shots/h_p6_monorepo-root_80x24_mono.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_80x24_mono.cursor
A	shots/h_p6_monorepo-root_80x24_mono.html	c90340ab2933659c8e59d2132c05dbd3e3061c33	85b28240ccda8a0b9f1d2357b4719eec7e2d0de50d81610ae3ac58139d723fcf	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_80x24_mono.html
A	shots/h_p6_monorepo-root_80x24_mono.png	2204ed7eba0f53c2ed97ed44eef5448b6e4e4919	ccdc2b08f52b3769a90e6bcac484d612845003b094246037fbb54e9733d9c184	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_80x24_mono.png
A	shots/h_p6_monorepo-root_80x24_mono.txt	2df9b0f35444bbf3948d207df2ad5e60b1bc3a3f	85689fdfc6b65445b8b645a1f8aba8739d6689cdbb85e6dffce323100e609f68	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_80x24_mono.txt
A	shots/h_p6_monorepo-root_80x24_truecolor.ansi	e79bf28c28f07ae87e0e62b460e8a547d6975b20	03b5d63337a2c1e3d2a1f12ecef43a1bf7556c0d9732258f837356ea1698178e	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_80x24_truecolor.ansi
A	shots/h_p6_monorepo-root_80x24_truecolor.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_80x24_truecolor.cursor
A	shots/h_p6_monorepo-root_80x24_truecolor.html	656118742b81cfbaae1d2d5c9870ad5d84bab4da	64ce05a2fce87c9f93efd48955025d99465385ab2d94ee310d9eed317cecd80c	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_80x24_truecolor.html
A	shots/h_p6_monorepo-root_80x24_truecolor.png	8dedb1e27662cf282f7ff874d54dcbf918c484c3	b4ec8a1506cd6efa11736d8e8e5a1dc99dec37c857e876c6c61ab4fdc49e4a73	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_80x24_truecolor.png
A	shots/h_p6_monorepo-root_80x24_truecolor.txt	4f82c655a0d463a62a76c325d1e4cc6b35494c45	e52d0db72b35da6db7051fa8c7841600255c69ab84c7d26e057fa44de7f95f2c	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_monorepo-root_80x24_truecolor.txt
A	shots/h_p6_remote-host_100x30_256.ansi	a2f4190187a4d1996f0d92203d2f95419c8a7e85	ea89d6f810c8f14d4a69fb00a08f3746aa2af9da603894da0ca951b719d5443f	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_100x30_256.ansi
A	shots/h_p6_remote-host_100x30_256.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_100x30_256.cursor
A	shots/h_p6_remote-host_100x30_256.html	545d0543180fbf102ab13bf6bf2948b681920bd2	d0b619759bf68abf743d1deadc8ce119f8a2954fa6a1c77f428079f9284e4541	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_100x30_256.html
A	shots/h_p6_remote-host_100x30_256.png	fd19c48e1d265975827b129e39cde317e1884f6d	67b336e98e3b0d431a1d1e115213b1c6ae96c4182927e26a78dd6f01ef8aaae7	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_100x30_256.png
A	shots/h_p6_remote-host_100x30_256.txt	1915a0beb5a396bdc8c806d40a53d11b2ee739aa	26ee147d68bc5e452437e99a3868d0add533bccdcce17f473f98e57be783f8ec	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_100x30_256.txt
A	shots/h_p6_remote-host_100x30_mono.ansi	e6d943e4266128ae5e88e4f35fa8d09d9c7ac300	0ca273109feb6178a7f068979d87b3b2aae7aaca2f771d9e9c7f7143d0eefabd	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_100x30_mono.ansi
A	shots/h_p6_remote-host_100x30_mono.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_100x30_mono.cursor
A	shots/h_p6_remote-host_100x30_mono.html	8032e68829cd3d46304fed55f2213c3a97815760	c89540dfe2bdf44c74c4462e33846788afaa5f681fb9bf017c3669e361458c7f	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_100x30_mono.html
A	shots/h_p6_remote-host_100x30_mono.png	8c049f938a8b55dbd2aa530f92cbffe9856c0de1	b47ba76a5877c59d8f877c45315a66e2b50a63f1f74fc0a5a97fdf8143e6797f	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_100x30_mono.png
A	shots/h_p6_remote-host_100x30_mono.txt	cc5a51ba0df4c80730f324eb66dde956ad9228f7	7b30e600f4bf0d34cb0370d5f713bb38ca88fdffa469ea5b78da3390bb9fa4ba	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_100x30_mono.txt
A	shots/h_p6_remote-host_100x30_truecolor.ansi	b421abe1b8159c9aa7fcd06e73d1f731f5c2f189	b30f7bd48d3450482341b96f1f6076700ebf06a33cd80b7e65f75b549d7cec88	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_100x30_truecolor.ansi
A	shots/h_p6_remote-host_100x30_truecolor.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_100x30_truecolor.cursor
A	shots/h_p6_remote-host_100x30_truecolor.html	8a4ddd6b714cb8a3d3dc0eceaac217f74dd1418b	e85d4aaf0622186970507a25e4fef96c086148f01f1e5996acecf037fcd527bd	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_100x30_truecolor.html
A	shots/h_p6_remote-host_100x30_truecolor.png	1e80c6ea879eab178252b7dd3d698f7b3e5c60a7	392ebcb55baa816914f22a42b4781577f9ce4bbff445ddc970797ae767bd399e	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_100x30_truecolor.png
A	shots/h_p6_remote-host_100x30_truecolor.txt	bf9b19676547db54d93338a6ffb30c2f8e5f08c7	176bc0f3ec9ec314ae777fa827e5f1e878c38502bc5a9ed0b9404ab2856ebe0f	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_100x30_truecolor.txt
A	shots/h_p6_remote-host_120x40_256.ansi	813349198037a695d96b202d1e74b7d3edc3f2b6	3e46ff036ba260406969615bb570a3ac804c48dd4fc11bc38e2a96b55ecdf7d6	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_120x40_256.ansi
A	shots/h_p6_remote-host_120x40_256.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_120x40_256.cursor
A	shots/h_p6_remote-host_120x40_256.html	5b979b165aa524fa6b08f3dc0279e0bf04b152b8	c088ece5eb18550c6bb373a1ec9a576fc223d2a143072529b0a5ef95830d3e38	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_120x40_256.html
A	shots/h_p6_remote-host_120x40_256.png	4188055e448067a58bf4fb73443e091c62a4898b	8cf1147327d40bfd40ace37a308bf305af4b33e56926d9ac0ace70448439449f	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_120x40_256.png
A	shots/h_p6_remote-host_120x40_256.txt	26abf1b8162044f4ef1c6679695117be886a90f5	db179582d7bb1a1ebff6c3f41d98ab6d8e8d682540cf5fb6f00b90ab98c24eea	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_120x40_256.txt
A	shots/h_p6_remote-host_120x40_mono.ansi	f730ed90d19568c5447b16468d90d49daaee07fe	667b4bf634209d62f122d5bb47fa3dd8bdaf1d4b5e4ae6e45b76be0bc9040347	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_120x40_mono.ansi
A	shots/h_p6_remote-host_120x40_mono.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_120x40_mono.cursor
A	shots/h_p6_remote-host_120x40_mono.html	459ea7755278cc205f0295c605fa689d05bf1f1c	8d2e9edb7fe8f5e410e373d0e639825818624183c5394592638954496a7ad4be	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_120x40_mono.html
A	shots/h_p6_remote-host_120x40_mono.png	99a38275256862b6fa9376553007130596db1c7c	7600a4605081d79dacddc2ff9e756b5b47c7452f0b27f7d5d8be2739d539a661	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_120x40_mono.png
A	shots/h_p6_remote-host_120x40_mono.txt	0e0b79dbaa403e10a1418a665d4574aaffe0d4f1	74848be589083b8d820a55c2bcd90f9c2d5c7f56b1b09307bffdf5bcd8ad6069	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_120x40_mono.txt
A	shots/h_p6_remote-host_120x40_truecolor.ansi	8957d3b3cb96bfc0fdf4c6e7a58a24854f130921	9b2c3b9bc8ff7f903baaa38bb324a325703b23a8f6bbf69fdb3aac6ec61239e0	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_120x40_truecolor.ansi
A	shots/h_p6_remote-host_120x40_truecolor.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_120x40_truecolor.cursor
A	shots/h_p6_remote-host_120x40_truecolor.html	684e181348cd35078236100fc11a747f9c6eea43	03ba8991bc10599eaff8c9b0df91fadb7ddba0b7685d80ee5d51d8631d197f50	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_120x40_truecolor.html
A	shots/h_p6_remote-host_120x40_truecolor.png	87fde2e5e40df8109104effb59243ec73e63f435	29f142866313e36d7dbd3baa03ef339aa1eb95201d86d219eea3208911fd0632	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_120x40_truecolor.png
A	shots/h_p6_remote-host_120x40_truecolor.txt	fc280e8187dae278b4cdd874cd5dc4196f85bde1	6731d8b2db70b01d02cc2984ec67dda9de4229f68e67d0e7ffdf4c473e77f885	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_120x40_truecolor.txt
A	shots/h_p6_remote-host_160x50_256.ansi	43c00df35bc416ccc3c357d3f5454ee7a55d0e8f	50eb5dba1784ad801994b3639fcc6bb8bfd4bba3fe4b23734371a13fc220f0b3	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_160x50_256.ansi
A	shots/h_p6_remote-host_160x50_256.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_160x50_256.cursor
A	shots/h_p6_remote-host_160x50_256.html	5193bfc58988bd5ee86b054316ed47e33bffb2e6	dc814bc5033f7ba2a44c814aa84d9cd0c5fc8d98313d98d4d205bb3c179d2b67	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_160x50_256.html
A	shots/h_p6_remote-host_160x50_256.png	524129b59a76b07d55621dbfb6677b0fb3ada95c	a781bde08d96474174c7942a0cbfc97ec1687d0539b92e4fab9372ab1e36e4f8	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_160x50_256.png
A	shots/h_p6_remote-host_160x50_256.txt	e0d751de2c62d114d6e2bab59e50eb5b0aa62d7a	92303c7ebd967980870f301d7764d51c94a0d178b68020d814fb3294589e26c6	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_160x50_256.txt
A	shots/h_p6_remote-host_160x50_mono.ansi	80252191bd1528ff5d6cd374e104b5b90c8f20f3	84c0ab9619fd8042c75da8e3d99c14ed0dfbba661662bd652a0b65bce388b4e3	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_160x50_mono.ansi
A	shots/h_p6_remote-host_160x50_mono.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_160x50_mono.cursor
A	shots/h_p6_remote-host_160x50_mono.html	781d97c346c064f68f44fbc2e9bb23b7af58fe3d	c68e561c787491d185db6c41270d68a7d40beef1290c65aff8c614afe85e4816	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_160x50_mono.html
A	shots/h_p6_remote-host_160x50_mono.png	37d99a8cb1dbf5ca6a67beca86fc263c06751833	f729bae6e25239bf85100662616674349608590511b5239d69b5c5d10088db6c	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_160x50_mono.png
A	shots/h_p6_remote-host_160x50_mono.txt	8faee1622140cf00fe8a6bc2b16fd7a27f4d7c9c	1d012fa0b3da4332a13344f03069ed7433a5ac92b662d8f0c9e1df0d58d54719	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_160x50_mono.txt
A	shots/h_p6_remote-host_160x50_truecolor.ansi	3523162afc9a9e0729d29e3f34df64ca5186e155	f41bf882b86e74915eb65dc3f4b58bf2f03093d80cdc25265eb7f7b9f17063ad	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_160x50_truecolor.ansi
A	shots/h_p6_remote-host_160x50_truecolor.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_160x50_truecolor.cursor
A	shots/h_p6_remote-host_160x50_truecolor.html	7ebb850ac96dc6f8ccf896244385d2ac783902ed	82a4941f289650094c2100cfb1ddee6f6c89b6b77576672a44b73de4b0b80ef2	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_160x50_truecolor.html
A	shots/h_p6_remote-host_160x50_truecolor.png	79b66475b1989712f579d8b24f18c8fc302cac1e	a721fa17f918d6dfbd9329479790bcec132eed2112938ba9b4bb907d4b1b049a	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_160x50_truecolor.png
A	shots/h_p6_remote-host_160x50_truecolor.txt	c8dcf32a3881b7c28c66062135ad0d7c1a8afb1a	2eb93fcfc0b153ce890e4c86abbb707dc8ea39cf781aec6e2194d93b31309103	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_160x50_truecolor.txt
A	shots/h_p6_remote-host_80x24_256.ansi	027f28ca18baee94beea2736822aee312afc8632	359a443c01ef02d1fc074bb920cdbbb39191cc52e1d259801f13a4076d134161	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_80x24_256.ansi
A	shots/h_p6_remote-host_80x24_256.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_80x24_256.cursor
A	shots/h_p6_remote-host_80x24_256.html	7b2b401eeed1e3032c64528461c566cb425d7c98	bdae52b967fa8b73a906a075290d51eb23b1b82bb8d83b01ab0e07bc4aa90102	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_80x24_256.html
A	shots/h_p6_remote-host_80x24_256.png	298d309fabab35131c95b6662251c05be73ce5ef	54c61eb3357eb3540ee166f8d47d4174ee547f2f4ff81ad3544d1793d0483b00	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_80x24_256.png
A	shots/h_p6_remote-host_80x24_256.txt	45c201b8e498c8b8a7f93b8b11ce254badb4c990	7cc6e06a7f341642b198ca0755291e16cb13c564cf84c74d35f94dd79f1e716f	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_80x24_256.txt
A	shots/h_p6_remote-host_80x24_mono.ansi	50461c8ab410ea3123f50b8a014117cd7c967f4b	f725009c8605923164df6e6dd39c0be07e9f2de45ba0376021b384320cd52b62	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_80x24_mono.ansi
A	shots/h_p6_remote-host_80x24_mono.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_80x24_mono.cursor
A	shots/h_p6_remote-host_80x24_mono.html	beb2658dabe0e447c0b8fe031d05c0b6e6005e59	ee461d89d065ad78499ab42821fffa8f99064512ef4df696f632f2e929a02c90	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_80x24_mono.html
A	shots/h_p6_remote-host_80x24_mono.png	ae58dd0f18b03eb10dc0d231baa46d2955c5c061	d2bf6dd758e685facb07177386a1f6faf63374b633f7dd8b6d1213bd360965e3	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_80x24_mono.png
A	shots/h_p6_remote-host_80x24_mono.txt	45c201b8e498c8b8a7f93b8b11ce254badb4c990	7cc6e06a7f341642b198ca0755291e16cb13c564cf84c74d35f94dd79f1e716f	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_80x24_mono.txt
A	shots/h_p6_remote-host_80x24_truecolor.ansi	ed3c0f7f3f9eba1d9df9ca235acf8175ea1fe52f	085ab1a61833e42791fc554c3cfda823a10983ae481de07c3d4d99e2a577730c	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_80x24_truecolor.ansi
A	shots/h_p6_remote-host_80x24_truecolor.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_80x24_truecolor.cursor
A	shots/h_p6_remote-host_80x24_truecolor.html	ac9b434612b7fbb380178bf77d9f86a158a03a6f	aa8b762d26f380da7da9741050577089f1654b7bd0f662ce628ae2d889ce1d44	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_80x24_truecolor.html
A	shots/h_p6_remote-host_80x24_truecolor.png	4cda2948d290051a1b2dd28e0e39b6bec4dd6089	49ffbec75a8ec2745710432229a7be3168ba80dac6c6169f07063ec1c2272e2b	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_80x24_truecolor.png
A	shots/h_p6_remote-host_80x24_truecolor.txt	45c201b8e498c8b8a7f93b8b11ce254badb4c990	7cc6e06a7f341642b198ca0755291e16cb13c564cf84c74d35f94dd79f1e716f	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_remote-host_80x24_truecolor.txt
A	shots/h_p6_rust-dirty_100x30_256.ansi	875618cf437a50665421e7d30bb85ccba89c3661	2f2cabbbc563b115e0445d9104c5cc389c64d73b3c489b187d4ccbbe914a23d2	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_rust-dirty_100x30_256.ansi
A	shots/h_p6_rust-dirty_100x30_256.cursor	d03090e700f3bac824c9d4299ee554a97e685319	7d4e170b3b7a3429b5c48cd27387d1b00e98e175c005e64413cff0df76c3eda5	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_rust-dirty_100x30_256.cursor
A	shots/h_p6_rust-dirty_100x30_256.html	05e70ea24108689061f46dbb8462722a62537030	70660c709de4e8843da7d38a6189fdd76aafb9d1857084e3a7b5e6ebc7dfaa18	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_rust-dirty_100x30_256.html
A	shots/h_p6_rust-dirty_100x30_256.png	5d8b64ae980beea31e699b4d880416fa5bd53158	602272a32801a373b130755567e9b0b9624c3fa2c337059f997d02e18ce1bd1b	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_rust-dirty_100x30_256.png
A	shots/h_p6_rust-dirty_100x30_256.txt	6e914f95db06ea63e51eac170080018c7ab08628	2f7b139c7b447e9326d60528d6afc4f8538df3bfe62f77586849b8bc1059ce23	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_rust-dirty_100x30_256.txt
A	shots/h_p6_rust-dirty_100x30_mono.ansi	4aaf4cfb3d13caa3d34125e92251cdd1ea9ddd20	acd998f02a65f4aeabb9bcf9c2cfb0ded3dc2376c317d3eb23d93d0faf6890a3	preserve immutable historical reference; fresh pinned acceptance separate	evidence/holla-reference/shots/h_p6_rust-dirty_100x30_mono.ansi
