recipe_id	app	surface	viewport	color	theme	initial_state	historical_command	steps	current_argv	expected_txt	expected_ansi	expected_cursor	expected_html	expected_png	current_artifact_dir	provenance_path	trace_path	owner	replay_policy
jackin_accounts_form_key_masked_typing_120x40	jackin	accounts	120x40	truecolor	junie	accounts_form_key_masked_typing	jackin-preview --scenario accounts-mixed --motion paused --frame 0	keys(Down) · keys(Down Down) · keys(Tab) · keys(x) · keys(Escape) · keys(a) · keys(Enter) · type("Spare") · keys(Tab Tab Tab) · keys(Down Down) · keys(Tab Enter) · type("sk-ant-valid-abcdef1234")	["target/debug/jackin-preview","--scenario","accounts-mixed","--motion","paused","--frame","0"]	baseline/before/jackin_accounts_form_key_masked_typing_120x40.txt	baseline/before/jackin_accounts_form_key_masked_typing_120x40.ansi	baseline/before/jackin_accounts_form_key_masked_typing_120x40.cursor	baseline/before/jackin_accounts_form_key_masked_typing_120x40.html	baseline/before/jackin_accounts_form_key_masked_typing_120x40.png	parity/replays/jackin_accounts_form_key_masked_typing_120x40	parity/replays/jackin_accounts_form_key_masked_typing_120x40/provenance.json	parity/replays/jackin_accounts_form_key_masked_typing_120x40/trace.json	apps/jackin-preview	required
jackin_accounts_form_key_masked_120x40	jackin	accounts	120x40	truecolor	junie	accounts_form_key_masked	jackin-preview --scenario accounts-mixed --motion paused --frame 0	keys(Down) · keys(Down Down) · keys(Tab) · keys(x) · keys(Escape) · keys(a) · keys(Enter) · type("Spare") · keys(Tab Tab Tab) · keys(Down Down) · keys(Tab Enter) · type("sk-ant-valid-abcdef1234") · keys(Tab)	["target/debug/jackin-preview","--scenario","accounts-mixed","--motion","paused","--frame","0"]	baseline/before/jackin_accounts_form_key_masked_120x40.txt	baseline/before/jackin_accounts_form_key_masked_120x40.ansi	baseline/before/jackin_accounts_form_key_masked_120x40.cursor	baseline/before/jackin_accounts_form_key_masked_120x40.html	baseline/before/jackin_accounts_form_key_masked_120x40.png	parity/replays/jackin_accounts_form_key_masked_120x40	parity/replays/jackin_accounts_form_key_masked_120x40/provenance.json	parity/replays/jackin_accounts_form_key_masked_120x40/trace.json	apps/jackin-preview	required
jackin_accounts_op_picker_120x40	jackin	accounts	120x40	truecolor	junie	accounts_op_picker	jackin-preview --scenario accounts-mixed --motion paused --frame 0	keys(Down) · keys(Down Down) · keys(Tab) · keys(x) · keys(Escape) · keys(a) · keys(Enter) · type("Spare") · keys(Tab Tab Tab) · keys(Down Down) · keys(Tab Enter) · type("sk-ant-valid-abcdef1234") · keys(Tab) · keys(Escape) · keys(a Enter) · type("Team") · keys(Tab Tab Tab Tab Enter)	["target/debug/jackin-preview","--scenario","accounts-mixed","--motion","paused","--frame","0"]	baseline/before/jackin_accounts_op_picker_120x40.txt	baseline/before/jackin_accounts_op_picker_120x40.ansi	baseline/before/jackin_accounts_op_picker_120x40.cursor	baseline/before/jackin_accounts_op_picker_120x40.html	baseline/before/jackin_accounts_op_picker_120x40.png	parity/replays/jackin_accounts_op_picker_120x40	parity/replays/jackin_accounts_op_picker_120x40/provenance.json	parity/replays/jackin_accounts_op_picker_120x40/trace.json	apps/jackin-preview	required
jackin_accounts_help_120x40	jackin	accounts	120x40	truecolor	junie	accounts_help	jackin-preview --scenario accounts-mixed --motion paused --frame 0	keys(Down) · keys(Down Down) · keys(Tab) · keys(x) · keys(Escape) · keys(a) · keys(Enter) · type("Spare") · keys(Tab Tab Tab) · keys(Down Down) · keys(Tab Enter) · type("sk-ant-valid-abcdef1234") · keys(Tab) · keys(Escape) · keys(a Enter) · type("Team") · keys(Tab Tab Tab Tab Enter) · keys(Escape Escape) · keys(?)	["target/debug/jackin-preview","--scenario","accounts-mixed","--motion","paused","--frame","0"]	baseline/before/jackin_accounts_help_120x40.txt	baseline/before/jackin_accounts_help_120x40.ansi	baseline/before/jackin_accounts_help_120x40.cursor	baseline/before/jackin_accounts_help_120x40.html	baseline/before/jackin_accounts_help_120x40.png	parity/replays/jackin_accounts_help_120x40	parity/replays/jackin_accounts_help_120x40/provenance.json	parity/replays/jackin_accounts_help_120x40/trace.json	apps/jackin-preview	required
jackin_accounts_refreshing_120x40	jackin	accounts	120x40	truecolor	junie	accounts_refreshing	jackin-preview --scenario accounts-mixed --motion paused --frame 0	keys(Down) · keys(Down Down) · keys(Tab) · keys(x) · keys(Escape) · keys(a) · keys(Enter) · type("Spare") · keys(Tab Tab Tab) · keys(Down Down) · keys(Tab Enter) · type("sk-ant-valid-abcdef1234") · keys(Tab) · keys(Escape) · keys(a Enter) · type("Team") · keys(Tab Tab Tab Tab Enter) · keys(Escape Escape) · keys(?) · keys(Escape) · keys(r)	["target/debug/jackin-preview","--scenario","accounts-mixed","--motion","paused","--frame","0"]	baseline/before/jackin_accounts_refreshing_120x40.txt	baseline/before/jackin_accounts_refreshing_120x40.ansi	baseline/before/jackin_accounts_refreshing_120x40.cursor	baseline/before/jackin_accounts_refreshing_120x40.html	baseline/before/jackin_accounts_refreshing_120x40.png	parity/replays/jackin_accounts_refreshing_120x40	parity/replays/jackin_accounts_refreshing_120x40/provenance.json	parity/replays/jackin_accounts_refreshing_120x40/trace.json	apps/jackin-preview	required
jackin_accounts_key_v_120x40	jackin	accounts	120x40	truecolor	junie	accounts_key_v	jackin-preview --scenario accounts-mixed --motion paused --frame 0	keys(Down) · keys(Down Down) · keys(Tab) · keys(x) · keys(Escape) · keys(a) · keys(Enter) · type("Spare") · keys(Tab Tab Tab) · keys(Down Down) · keys(Tab Enter) · type("sk-ant-valid-abcdef1234") · keys(Tab) · keys(Escape) · keys(a Enter) · type("Team") · keys(Tab Tab Tab Tab Enter) · keys(Escape Escape) · keys(?) · keys(Escape) · keys(r) · keys(v)	["target/debug/jackin-preview","--scenario","accounts-mixed","--motion","paused","--frame","0"]	baseline/before/jackin_accounts_key_v_120x40.txt	baseline/before/jackin_accounts_key_v_120x40.ansi	baseline/before/jackin_accounts_key_v_120x40.cursor	baseline/before/jackin_accounts_key_v_120x40.html	baseline/before/jackin_accounts_key_v_120x40.png	parity/replays/jackin_accounts_key_v_120x40	parity/replays/jackin_accounts_key_v_120x40/provenance.json	parity/replays/jackin_accounts_key_v_120x40/trace.json	apps/jackin-preview	required
jackin_accounts_menu_file_120x40	jackin	accounts	120x40	truecolor	junie	accounts_menu_file	jackin-preview --scenario accounts-mixed --motion paused --frame 0	keys(Down) · keys(Down Down) · keys(Tab) · keys(x) · keys(Escape) · keys(a) · keys(Enter) · type("Spare") · keys(Tab Tab Tab) · keys(Down Down) · keys(Tab Enter) · type("sk-ant-valid-abcdef1234") · keys(Tab) · keys(Escape) · keys(a Enter) · type("Team") · keys(Tab Tab Tab Tab Enter) · keys(Escape Escape) · keys(?) · keys(Escape) · keys(r) · keys(v) · keys(Escape) · keys(F10)	["target/debug/jackin-preview","--scenario","accounts-mixed","--motion","paused","--frame","0"]	baseline/before/jackin_accounts_menu_file_120x40.txt	baseline/before/jackin_accounts_menu_file_120x40.ansi	baseline/before/jackin_accounts_menu_file_120x40.cursor	baseline/before/jackin_accounts_menu_file_120x40.html	baseline/before/jackin_accounts_menu_file_120x40.png	parity/replays/jackin_accounts_menu_file_120x40	parity/replays/jackin_accounts_menu_file_120x40/provenance.json	parity/replays/jackin_accounts_menu_file_120x40/trace.json	apps/jackin-preview	required
jackin_usage_overview_120x40	jackin	usage	120x40	truecolor	junie	usage_overview	jackin-preview --scenario returning --motion paused --frame 0	keys(u)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_usage_overview_120x40.txt	baseline/before/jackin_usage_overview_120x40.ansi	baseline/before/jackin_usage_overview_120x40.cursor	baseline/before/jackin_usage_overview_120x40.html	baseline/before/jackin_usage_overview_120x40.png	parity/replays/jackin_usage_overview_120x40	parity/replays/jackin_usage_overview_120x40/provenance.json	parity/replays/jackin_usage_overview_120x40/trace.json	apps/jackin-preview	required
jackin_usage_limits_120x40	jackin	usage	120x40	truecolor	junie	usage_limits	jackin-preview --scenario returning --motion paused --frame 0	keys(u) · keys(Down)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_usage_limits_120x40.txt	baseline/before/jackin_usage_limits_120x40.ansi	baseline/before/jackin_usage_limits_120x40.cursor	baseline/before/jackin_usage_limits_120x40.html	baseline/before/jackin_usage_limits_120x40.png	parity/replays/jackin_usage_limits_120x40	parity/replays/jackin_usage_limits_120x40/provenance.json	parity/replays/jackin_usage_limits_120x40/trace.json	apps/jackin-preview	required
jackin_usage_row3_120x40	jackin	usage	120x40	truecolor	junie	usage_row3	jackin-preview --scenario returning --motion paused --frame 0	keys(u) · keys(Down) · keys(Down)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_usage_row3_120x40.txt	baseline/before/jackin_usage_row3_120x40.ansi	baseline/before/jackin_usage_row3_120x40.cursor	baseline/before/jackin_usage_row3_120x40.html	baseline/before/jackin_usage_row3_120x40.png	parity/replays/jackin_usage_row3_120x40	parity/replays/jackin_usage_row3_120x40/provenance.json	parity/replays/jackin_usage_row3_120x40/trace.json	apps/jackin-preview	required
jackin_usage_help_120x40	jackin	usage	120x40	truecolor	junie	usage_help	jackin-preview --scenario returning --motion paused --frame 0	keys(u) · keys(Down) · keys(Down) · keys(?)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_usage_help_120x40.txt	baseline/before/jackin_usage_help_120x40.ansi	baseline/before/jackin_usage_help_120x40.cursor	baseline/before/jackin_usage_help_120x40.html	baseline/before/jackin_usage_help_120x40.png	parity/replays/jackin_usage_help_120x40	parity/replays/jackin_usage_help_120x40/provenance.json	parity/replays/jackin_usage_help_120x40/trace.json	apps/jackin-preview	required
jackin_usage_to_accounts_120x40	jackin	usage	120x40	truecolor	junie	usage_to_accounts	jackin-preview --scenario returning --motion paused --frame 0	keys(u) · keys(Down) · keys(Down) · keys(?) · keys(Escape) · keys(m)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_usage_to_accounts_120x40.txt	baseline/before/jackin_usage_to_accounts_120x40.ansi	baseline/before/jackin_usage_to_accounts_120x40.cursor	baseline/before/jackin_usage_to_accounts_120x40.html	baseline/before/jackin_usage_to_accounts_120x40.png	parity/replays/jackin_usage_to_accounts_120x40	parity/replays/jackin_usage_to_accounts_120x40/provenance.json	parity/replays/jackin_usage_to_accounts_120x40/trace.json	apps/jackin-preview	required
jackin_manager_default_80x24	jackin	manager	80x24	truecolor	junie	manager_default	jackin-preview --scenario returning --motion paused --frame 0	(none)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_manager_default_80x24.txt	baseline/before/jackin_manager_default_80x24.ansi	baseline/before/jackin_manager_default_80x24.cursor	baseline/before/jackin_manager_default_80x24.html	baseline/before/jackin_manager_default_80x24.png	parity/replays/jackin_manager_default_80x24	parity/replays/jackin_manager_default_80x24/provenance.json	parity/replays/jackin_manager_default_80x24/trace.json	apps/jackin-preview	required
jackin_capsule_default_80x24	jackin	capsule	80x24	truecolor	junie	capsule_default	jackin-preview --scenario capsule-multi --motion paused --frame 0	(none)	["target/debug/jackin-preview","--scenario","capsule-multi","--motion","paused","--frame","0"]	baseline/before/jackin_capsule_default_80x24.txt	baseline/before/jackin_capsule_default_80x24.ansi	baseline/before/jackin_capsule_default_80x24.cursor	baseline/before/jackin_capsule_default_80x24.html	baseline/before/jackin_capsule_default_80x24.png	parity/replays/jackin_capsule_default_80x24	parity/replays/jackin_capsule_default_80x24/provenance.json	parity/replays/jackin_capsule_default_80x24/trace.json	apps/jackin-preview	required
jackin_manager_default_100x30	jackin	manager	100x30	truecolor	junie	manager_default	jackin-preview --scenario returning --motion paused --frame 0	(none)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_manager_default_100x30.txt	baseline/before/jackin_manager_default_100x30.ansi	baseline/before/jackin_manager_default_100x30.cursor	baseline/before/jackin_manager_default_100x30.html	baseline/before/jackin_manager_default_100x30.png	parity/replays/jackin_manager_default_100x30	parity/replays/jackin_manager_default_100x30/provenance.json	parity/replays/jackin_manager_default_100x30/trace.json	apps/jackin-preview	required
jackin_capsule_default_100x30	jackin	capsule	100x30	truecolor	junie	capsule_default	jackin-preview --scenario capsule-multi --motion paused --frame 0	(none)	["target/debug/jackin-preview","--scenario","capsule-multi","--motion","paused","--frame","0"]	baseline/before/jackin_capsule_default_100x30.txt	baseline/before/jackin_capsule_default_100x30.ansi	baseline/before/jackin_capsule_default_100x30.cursor	baseline/before/jackin_capsule_default_100x30.html	baseline/before/jackin_capsule_default_100x30.png	parity/replays/jackin_capsule_default_100x30	parity/replays/jackin_capsule_default_100x30/provenance.json	parity/replays/jackin_capsule_default_100x30/trace.json	apps/jackin-preview	required
jackin_manager_default_160x50	jackin	manager	160x50	truecolor	junie	manager_default	jackin-preview --scenario returning --motion paused --frame 0	(none)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_manager_default_160x50.txt	baseline/before/jackin_manager_default_160x50.ansi	baseline/before/jackin_manager_default_160x50.cursor	baseline/before/jackin_manager_default_160x50.html	baseline/before/jackin_manager_default_160x50.png	parity/replays/jackin_manager_default_160x50	parity/replays/jackin_manager_default_160x50/provenance.json	parity/replays/jackin_manager_default_160x50/trace.json	apps/jackin-preview	required
jackin_capsule_default_160x50	jackin	capsule	160x50	truecolor	junie	capsule_default	jackin-preview --scenario capsule-multi --motion paused --frame 0	(none)	["target/debug/jackin-preview","--scenario","capsule-multi","--motion","paused","--frame","0"]	baseline/before/jackin_capsule_default_160x50.txt	baseline/before/jackin_capsule_default_160x50.ansi	baseline/before/jackin_capsule_default_160x50.cursor	baseline/before/jackin_capsule_default_160x50.html	baseline/before/jackin_capsule_default_160x50.png	parity/replays/jackin_capsule_default_160x50	parity/replays/jackin_capsule_default_160x50/provenance.json	parity/replays/jackin_capsule_default_160x50/trace.json	apps/jackin-preview	required
jackin_manager_default_72x20	jackin	manager	72x20	truecolor	junie	manager_default	jackin-preview --scenario returning --motion paused --frame 0	(none)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_manager_default_72x20.txt	baseline/before/jackin_manager_default_72x20.ansi	baseline/before/jackin_manager_default_72x20.cursor	baseline/before/jackin_manager_default_72x20.html	baseline/before/jackin_manager_default_72x20.png	parity/replays/jackin_manager_default_72x20	parity/replays/jackin_manager_default_72x20/provenance.json	parity/replays/jackin_manager_default_72x20/trace.json	apps/jackin-preview	required
jackin_capsule_default_72x20	jackin	capsule	72x20	truecolor	junie	capsule_default	jackin-preview --scenario capsule-multi --motion paused --frame 0	(none)	["target/debug/jackin-preview","--scenario","capsule-multi","--motion","paused","--frame","0"]	baseline/before/jackin_capsule_default_72x20.txt	baseline/before/jackin_capsule_default_72x20.ansi	baseline/before/jackin_capsule_default_72x20.cursor	baseline/before/jackin_capsule_default_72x20.html	baseline/before/jackin_capsule_default_72x20.png	parity/replays/jackin_capsule_default_72x20	parity/replays/jackin_capsule_default_72x20/provenance.json	parity/replays/jackin_capsule_default_72x20/trace.json	apps/jackin-preview	required
jackin_manager_default_60x18	jackin	manager	60x18	truecolor	junie	manager_default	jackin-preview --scenario returning --motion paused --frame 0	(none)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_manager_default_60x18.txt	baseline/before/jackin_manager_default_60x18.ansi	baseline/before/jackin_manager_default_60x18.cursor	baseline/before/jackin_manager_default_60x18.html	baseline/before/jackin_manager_default_60x18.png	parity/replays/jackin_manager_default_60x18	parity/replays/jackin_manager_default_60x18/provenance.json	parity/replays/jackin_manager_default_60x18/trace.json	apps/jackin-preview	required
jackin_capsule_default_60x18	jackin	capsule	60x18	truecolor	junie	capsule_default	jackin-preview --scenario capsule-multi --motion paused --frame 0	(none)	["target/debug/jackin-preview","--scenario","capsule-multi","--motion","paused","--frame","0"]	baseline/before/jackin_capsule_default_60x18.txt	baseline/before/jackin_capsule_default_60x18.ansi	baseline/before/jackin_capsule_default_60x18.cursor	baseline/before/jackin_capsule_default_60x18.html	baseline/before/jackin_capsule_default_60x18.png	parity/replays/jackin_capsule_default_60x18	parity/replays/jackin_capsule_default_60x18/provenance.json	parity/replays/jackin_capsule_default_60x18/trace.json	apps/jackin-preview	required
jackin_capsule_menu_file_80x24	jackin	capsule	80x24	truecolor	junie	capsule_menu_file	jackin-preview --scenario capsule-multi --motion paused --frame 0	keys(F10)	["target/debug/jackin-preview","--scenario","capsule-multi","--motion","paused","--frame","0"]	baseline/before/jackin_capsule_menu_file_80x24.txt	baseline/before/jackin_capsule_menu_file_80x24.ansi	baseline/before/jackin_capsule_menu_file_80x24.cursor	baseline/before/jackin_capsule_menu_file_80x24.html	baseline/before/jackin_capsule_menu_file_80x24.png	parity/replays/jackin_capsule_menu_file_80x24	parity/replays/jackin_capsule_menu_file_80x24/provenance.json	parity/replays/jackin_capsule_menu_file_80x24/trace.json	apps/jackin-preview	required
jackin_capsule_tabmenu_rclick_80x24	jackin	capsule	80x24	truecolor	junie	capsule_tabmenu_rclick	jackin-preview --scenario capsule-multi --motion paused --frame 0	keys(F10) · keys(Escape) · mouse(rclick 20,3) · (on "Shell")	["target/debug/jackin-preview","--scenario","capsule-multi","--motion","paused","--frame","0"]	baseline/before/jackin_capsule_tabmenu_rclick_80x24.txt	baseline/before/jackin_capsule_tabmenu_rclick_80x24.ansi	baseline/before/jackin_capsule_tabmenu_rclick_80x24.cursor	baseline/before/jackin_capsule_tabmenu_rclick_80x24.html	baseline/before/jackin_capsule_tabmenu_rclick_80x24.png	parity/replays/jackin_capsule_tabmenu_rclick_80x24	parity/replays/jackin_capsule_tabmenu_rclick_80x24/provenance.json	parity/replays/jackin_capsule_tabmenu_rclick_80x24/trace.json	apps/jackin-preview	required
jackin_capsule_quit_dialog_80x24	jackin	capsule	80x24	truecolor	junie	capsule_quit_dialog	jackin-preview --scenario capsule-multi --motion paused --frame 0	keys(F10) · keys(Escape) · mouse(rclick 20,3) · (on "Shell") · keys(Escape) · keys(C-q)	["target/debug/jackin-preview","--scenario","capsule-multi","--motion","paused","--frame","0"]	baseline/before/jackin_capsule_quit_dialog_80x24.txt	baseline/before/jackin_capsule_quit_dialog_80x24.ansi	baseline/before/jackin_capsule_quit_dialog_80x24.cursor	baseline/before/jackin_capsule_quit_dialog_80x24.html	baseline/before/jackin_capsule_quit_dialog_80x24.png	parity/replays/jackin_capsule_quit_dialog_80x24	parity/replays/jackin_capsule_quit_dialog_80x24/provenance.json	parity/replays/jackin_capsule_quit_dialog_80x24/trace.json	apps/jackin-preview	required
jackin_accounts_default_80x24	jackin	accounts	80x24	truecolor	junie	accounts_default	jackin-preview --scenario accounts-mixed --motion paused --frame 0	(none)	["target/debug/jackin-preview","--scenario","accounts-mixed","--motion","paused","--frame","0"]	baseline/before/jackin_accounts_default_80x24.txt	baseline/before/jackin_accounts_default_80x24.ansi	baseline/before/jackin_accounts_default_80x24.cursor	baseline/before/jackin_accounts_default_80x24.html	baseline/before/jackin_accounts_default_80x24.png	parity/replays/jackin_accounts_default_80x24	parity/replays/jackin_accounts_default_80x24/provenance.json	parity/replays/jackin_accounts_default_80x24/trace.json	apps/jackin-preview	required
jackin_accounts_new_form_80x24	jackin	accounts	80x24	truecolor	junie	accounts_new_form	jackin-preview --scenario accounts-mixed --motion paused --frame 0	keys(a)	["target/debug/jackin-preview","--scenario","accounts-mixed","--motion","paused","--frame","0"]	baseline/before/jackin_accounts_new_form_80x24.txt	baseline/before/jackin_accounts_new_form_80x24.ansi	baseline/before/jackin_accounts_new_form_80x24.cursor	baseline/before/jackin_accounts_new_form_80x24.html	baseline/before/jackin_accounts_new_form_80x24.png	parity/replays/jackin_accounts_new_form_80x24	parity/replays/jackin_accounts_new_form_80x24/provenance.json	parity/replays/jackin_accounts_new_form_80x24/trace.json	apps/jackin-preview	required
jackin_settings_general_80x24	jackin	settings	80x24	truecolor	junie	settings_general	jackin-preview --scenario returning --motion paused --frame 0	keys(s)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_settings_general_80x24.txt	baseline/before/jackin_settings_general_80x24.ansi	baseline/before/jackin_settings_general_80x24.cursor	baseline/before/jackin_settings_general_80x24.html	baseline/before/jackin_settings_general_80x24.png	parity/replays/jackin_settings_general_80x24	parity/replays/jackin_settings_general_80x24/provenance.json	parity/replays/jackin_settings_general_80x24/trace.json	apps/jackin-preview	required
jackin_usage_overview_80x24	jackin	usage	80x24	truecolor	junie	usage_overview	jackin-preview --scenario returning --motion paused --frame 0	keys(s) · keys(Escape) · keys(u)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_usage_overview_80x24.txt	baseline/before/jackin_usage_overview_80x24.ansi	baseline/before/jackin_usage_overview_80x24.cursor	baseline/before/jackin_usage_overview_80x24.html	baseline/before/jackin_usage_overview_80x24.png	parity/replays/jackin_usage_overview_80x24	parity/replays/jackin_usage_overview_80x24/provenance.json	parity/replays/jackin_usage_overview_80x24/trace.json	apps/jackin-preview	required
jackin_editor_general_80x24	jackin	editor	80x24	truecolor	junie	editor_general	jackin-preview --scenario returning --motion paused --frame 0	keys(s) · keys(Escape) · keys(u) · keys(Escape) · keys(Down e)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_editor_general_80x24.txt	baseline/before/jackin_editor_general_80x24.ansi	baseline/before/jackin_editor_general_80x24.cursor	baseline/before/jackin_editor_general_80x24.html	baseline/before/jackin_editor_general_80x24.png	parity/replays/jackin_editor_general_80x24	parity/replays/jackin_editor_general_80x24/provenance.json	parity/replays/jackin_editor_general_80x24/trace.json	apps/jackin-preview	required
jackin_manager_menu_file_80x24	jackin	manager	80x24	truecolor	junie	manager_menu_file	jackin-preview --scenario returning --motion paused --frame 0	keys(s) · keys(Escape) · keys(u) · keys(Escape) · keys(Down e) · keys(Escape) · keys(F10)	["target/debug/jackin-preview","--scenario","returning","--motion","paused","--frame","0"]	baseline/before/jackin_manager_menu_file_80x24.txt	baseline/before/jackin_manager_menu_file_80x24.ansi	baseline/before/jackin_manager_menu_file_80x24.cursor	baseline/before/jackin_manager_menu_file_80x24.html	baseline/before/jackin_manager_menu_file_80x24.png	parity/replays/jackin_manager_menu_file_80x24	parity/replays/jackin_manager_menu_file_80x24/provenance.json	parity/replays/jackin_manager_menu_file_80x24/trace.json	apps/jackin-preview	required
jackin_cockpit_frame150_80x24	jackin	cockpit	80x24	truecolor	junie	cockpit_frame150	jackin-preview --scenario launch-running --motion paused --frame 150	(none)	["target/debug/jackin-preview","--scenario","launch-running","--motion","paused","--frame","150"]	baseline/before/jackin_cockpit_frame150_80x24.txt	baseline/before/jackin_cockpit_frame150_80x24.ansi	baseline/before/jackin_cockpit_frame150_80x24.cursor	baseline/before/jackin_cockpit_frame150_80x24.html	baseline/before/jackin_cockpit_frame150_80x24.png	parity/replays/jackin_cockpit_frame150_80x24	parity/replays/jackin_cockpit_frame150_80x24/provenance.json	parity/replays/jackin_cockpit_frame150_80x24/trace.json	apps/jackin-preview	required
jackin_intro_warp_frame282_80x24	jackin	intro	80x24	truecolor	junie	intro_warp_frame282	jackin-preview --scenario first-use --motion paused --frame 282	(none)	["target/debug/jackin-preview","--scenario","first-use","--motion","paused","--frame","282"]	baseline/before/jackin_intro_warp_frame282_80x24.txt	baseline/before/jackin_intro_warp_frame282_80x24.ansi	baseline/before/jackin_intro_warp_frame282_80x24.cursor	baseline/before/jackin_intro_warp_frame282_80x24.html	baseline/before/jackin_intro_warp_frame282_80x24.png	parity/replays/jackin_intro_warp_frame282_80x24	parity/replays/jackin_intro_warp_frame282_80x24/provenance.json	parity/replays/jackin_intro_warp_frame282_80x24/trace.json	apps/jackin-preview	required
jackin_capsule_menu_file_160x50	jackin	capsule	160x50	truecolor	junie	capsule_menu_file	jackin-preview --scenario capsule-multi --motion paused --frame 0	keys(F10)	["target/debug/jackin-preview","--scenario","capsule-multi","--motion","paused","--frame","0"]	baseline/before/jackin_capsule_menu_file_160x50.txt	baseline/before/jackin_capsule_menu_file_160x50.ansi	baseline/before/jackin_capsule_menu_file_160x50.cursor	baseline/before/jackin_capsule_menu_file_160x50.html	baseline/before/jackin_capsule_menu_file_160x50.png	parity/replays/jackin_capsule_menu_file_160x50	parity/replays/jackin_capsule_menu_file_160x50/provenance.json	parity/replays/jackin_capsule_menu_file_160x50/trace.json	apps/jackin-preview	required
jackin_capsule_tabmenu_rclick_160x50	jackin	capsule	160x50	truecolor	junie	capsule_tabmenu_rclick	jackin-preview --scenario capsule-multi --motion paused --frame 0	keys(F10) · keys(Escape) · mouse(rclick 20,3) · (on "Shell")	["target/debug/jackin-preview","--scenario","capsule-multi","--motion","paused","--frame","0"]	baseline/before/jackin_capsule_tabmenu_rclick_160x50.txt	baseline/before/jackin_capsule_tabmenu_rclick_160x50.ansi	baseline/before/jackin_capsule_tabmenu_rclick_160x50.cursor	baseline/before/jackin_capsule_tabmenu_rclick_160x50.html	baseline/before/jackin_capsule_tabmenu_rclick_160x50.png	parity/replays/jackin_capsule_tabmenu_rclick_160x50	parity/replays/jackin_capsule_tabmenu_rclick_160x50/provenance.json	parity/replays/jackin_capsule_tabmenu_rclick_160x50/trace.json	apps/jackin-preview	required
jackin_capsule_quit_dialog_160x50	jackin	capsule	160x50	truecolor	junie	capsule_quit_dialog	jackin-preview --scenario capsule-multi --motion paused --frame 0	keys(F10) · keys(Escape) · mouse(rclick 20,3) · (on "Shell") · keys(Escape) · keys(C-q)	["target/debug/jackin-preview","--scenario","capsule-multi","--motion","paused","--frame","0"]	baseline/before/jackin_capsule_quit_dialog_160x50.txt	baseline/before/jackin_capsule_quit_dialog_160x50.ansi	baseline/before/jackin_capsule_quit_dialog_160x50.cursor	baseline/before/jackin_capsule_quit_dialog_160x50.html	baseline/before/jackin_capsule_quit_dialog_160x50.png	parity/replays/jackin_capsule_quit_dialog_160x50	parity/replays/jackin_capsule_quit_dialog_160x50/provenance.json	parity/replays/jackin_capsule_quit_dialog_160x50/trace.json	apps/jackin-preview	required
jackin_accounts_default_160x50	jackin	accounts	160x50	truecolor	junie	accounts_default	jackin-preview --scenario accounts-mixed --motion paused --frame 0	(none)	["target/debug/jackin-preview","--scenario","accounts-mixed","--motion","paused","--frame","0"]	baseline/before/jackin_accounts_default_160x50.txt	baseline/before/jackin_accounts_default_160x50.ansi	baseline/before/jackin_accounts_default_160x50.cursor	baseline/before/jackin_accounts_default_160x50.html	baseline/before/jackin_accounts_default_160x50.png	parity/replays/jackin_accounts_default_160x50	parity/replays/jackin_accounts_default_160x50/provenance.json	parity/replays/jackin_accounts_default_160x50/trace.json	apps/jackin-preview	required
jackin_accounts_new_form_160x50	jackin	accounts	160x50	truecolor	junie	accounts_new_form	jackin-preview --scenario accounts-mixed --motion paused --frame 0	keys(a)	["target/debug/jackin-preview","--scenario","accounts-mixed","--motion","paused","--frame","0"]	baseline/before/jackin_accounts_new_form_160x50.txt	baseline/before/jackin_accounts_new_form_160x50.ansi	baseline/before/jackin_accounts_new_form_160x50.cursor	baseline/before/jackin_accounts_new_form_160x50.html	baseline/before/jackin_accounts_new_form_160x50.png	parity/replays/jackin_accounts_new_form_160x50	parity/replays/jackin_accounts_new_form_160x50/provenance.json	parity/replays/jackin_accounts_new_form_160x50/trace.json	apps/jackin-preview	required
